logTime,군서배수지_유량,hour,weekday,is_holiday,is_weekend
2019-01-28 13:00:00,55,13,0,False,False
2019-01-28 14:00:00,60,14,0,False,False
2019-01-28 15:00:00,56,15,0,False,False
2019-01-28 16:00:00,55,16,0,False,False
2019-01-28 17:00:00,56,17,0,False,False
2019-01-28 18:00:00,52,18,0,False,False
2019-01-28 19:00:00,49,19,0,False,False
2019-01-28 20:00:00,44,20,0,False,False
2019-01-28 21:00:00,40,21,0,False,False
2019-01-28 22:00:00,36,22,0,False,False
2019-01-28 23:00:00,35,23,0,False,False
2019-01-29 00:00:00,32,0,1,False,False
2019-01-29 01:00:00,31,1,1,False,False
2019-01-29 02:00:00,30,2,1,False,False
2019-01-29 03:00:00,30,3,1,False,False
2019-01-29 04:00:00,31,4,1,False,False
2019-01-29 05:00:00,33,5,1,False,False
2019-01-29 06:00:00,42,6,1,False,False
2019-01-29 07:00:00,57,7,1,False,False
2019-01-29 08:00:00,62,8,1,False,False
2019-01-29 09:00:00,67,9,1,False,False
2019-01-29 10:00:00,62,10,1,False,False
2019-01-29 11:00:00,63,11,1,False,False
2019-01-29 12:00:00,58,12,1,False,False
2019-01-29 13:00:00,51,13,1,False,False
2019-01-29 14:00:00,59,14,1,False,False
2019-01-29 15:00:00,49,15,1,False,False
2019-01-29 16:00:00,49,16,1,False,False
2019-01-29 17:00:00,55,17,1,False,False
2019-01-29 18:00:00,55,18,1,False,False
2019-01-29 19:00:00,47,19,1,False,False
2019-01-29 20:00:00,44,20,1,False,False
2019-01-29 21:00:00,41,21,1,False,False
2019-01-29 22:00:00,36,22,1,False,False
2019-01-29 23:00:00,35,23,1,False,False
2019-01-30 00:00:00,33,0,2,False,False
2019-01-30 01:00:00,31,1,2,False,False
2019-01-30 02:00:00,30,2,2,False,False
2019-01-30 03:00:00,30,3,2,False,False
2019-01-30 04:00:00,32,4,2,False,False
2019-01-30 05:00:00,32,5,2,False,False
2019-01-30 06:00:00,46,6,2,False,False
2019-01-30 07:00:00,59,7,2,False,False
2019-01-30 08:00:00,63,8,2,False,False
2019-01-30 09:00:00,65,9,2,False,False
2019-01-30 10:00:00,71,10,2,False,False
2019-01-30 11:00:00,63,11,2,False,False
2019-01-30 12:00:00,60,12,2,False,False
2019-01-30 13:00:00,55,13,2,False,False
2019-01-30 14:00:00,57,14,2,False,False
2019-01-30 15:00:00,56,15,2,False,False
2019-01-30 16:00:00,59,16,2,False,False
2019-01-30 17:00:00,57,17,2,False,False
2019-01-30 18:00:00,57,18,2,False,False
2019-01-30 19:00:00,50,19,2,False,False
2019-01-30 20:00:00,46,20,2,False,False
2019-01-30 21:00:00,41,21,2,False,False
2019-01-30 22:00:00,39,22,2,False,False
2019-01-30 23:00:00,34,23,2,False,False
2019-01-31 00:00:00,33,0,3,False,False
2019-01-31 01:00:00,31,1,3,False,False
2019-01-31 02:00:00,30,2,3,False,False
2019-01-31 03:00:00,31,3,3,False,False
2019-01-31 04:00:00,31,4,3,False,False
2019-01-31 05:00:00,33,5,3,False,False
2019-01-31 06:00:00,46,6,3,False,False
2019-01-31 07:00:00,61,7,3,False,False
2019-01-31 08:00:00,64,8,3,False,False
2019-01-31 09:00:00,64,9,3,False,False
2019-01-31 10:00:00,63,10,3,False,False
2019-01-31 11:00:00,64,11,3,False,False
2019-01-31 12:00:00,56,12,3,False,False
2019-01-31 13:00:00,55,13,3,False,False
2019-01-31 14:00:00,57,14,3,False,False
2019-01-31 15:00:00,52,15,3,False,False
2019-01-31 16:00:00,49,16,3,False,False
2019-01-31 17:00:00,58,17,3,False,False
2019-01-31 18:00:00,58,18,3,False,False
2019-01-31 19:00:00,52,19,3,False,False
2019-01-31 20:00:00,49,20,3,False,False
2019-01-31 21:00:00,43,21,3,False,False
2019-01-31 22:00:00,36,22,3,False,False
2019-01-31 23:00:00,35,23,3,False,False
2019-02-01 00:00:00,32,0,4,False,False
2019-02-01 01:00:00,30,1,4,False,False
2019-02-01 02:00:00,31,2,4,False,False
2019-02-01 03:00:00,30,3,4,False,False
2019-02-01 04:00:00,31,4,4,False,False
2019-02-01 05:00:00,32,5,4,False,False
2019-02-01 06:00:00,45,6,4,False,False
2019-02-01 07:00:00,61,7,4,False,False
2019-02-01 08:00:00,68,8,4,False,False
2019-02-01 09:00:00,66,9,4,False,False
2019-02-01 10:00:00,64,10,4,False,False
2019-02-01 11:00:00,56,11,4,False,False
2019-02-01 12:00:00,55,12,4,False,False
2019-02-01 13:00:00,49,13,4,False,False
2019-02-01 14:00:00,48,14,4,False,False
2019-02-01 15:00:00,49,15,4,False,False
2019-02-01 16:00:00,51,16,4,False,False
2019-02-01 17:00:00,53,17,4,False,False
2019-02-01 18:00:00,51,18,4,False,False
2019-02-01 19:00:00,47,19,4,False,False
2019-02-01 20:00:00,46,20,4,False,False
2019-02-01 21:00:00,43,21,4,False,False
2019-02-01 22:00:00,39,22,4,False,False
2019-02-01 23:00:00,35,23,4,False,False
2019-02-02 00:00:00,33,0,5,False,True
2019-02-02 01:00:00,32,1,5,False,True
2019-02-02 02:00:00,30,2,5,False,True
2019-02-02 03:00:00,30,3,5,False,True
2019-02-02 04:00:00,30,4,5,False,True
2019-02-02 05:00:00,32,5,5,False,True
2019-02-02 06:00:00,38,6,5,False,True
2019-02-02 07:00:00,45,7,5,False,True
2019-02-02 08:00:00,52,8,5,False,True
2019-02-02 09:00:00,52,9,5,False,True
2019-02-02 10:00:00,49,10,5,False,True
2019-02-02 11:00:00,48,11,5,False,True
2019-02-02 12:00:00,50,12,5,False,True
2019-02-02 13:00:00,49,13,5,False,True
2019-02-02 14:00:00,46,14,5,False,True
2019-02-02 15:00:00,45,15,5,False,True
2019-02-02 16:00:00,47,16,5,False,True
2019-02-02 17:00:00,49,17,5,False,True
2019-02-02 18:00:00,52,18,5,False,True
2019-02-02 19:00:00,48,19,5,False,True
2019-02-02 20:00:00,46,20,5,False,True
2019-02-02 21:00:00,42,21,5,False,True
2019-02-02 22:00:00,41,22,5,False,True
2019-02-02 23:00:00,37,23,5,False,True
2019-02-03 00:00:00,33,0,6,False,True
2019-02-03 01:00:00,31,1,6,False,True
2019-02-03 02:00:00,31,2,6,False,True
2019-02-03 03:00:00,31,3,6,False,True
2019-02-03 04:00:00,32,4,6,False,True
2019-02-03 05:00:00,32,5,6,False,True
2019-02-03 06:00:00,37,6,6,False,True
2019-02-03 07:00:00,46,7,6,False,True
2019-02-03 08:00:00,54,8,6,False,True
2019-02-03 09:00:00,52,9,6,False,True
2019-02-03 10:00:00,51,10,6,False,True
2019-02-03 11:00:00,50,11,6,False,True
2019-02-03 12:00:00,52,12,6,False,True
2019-02-03 13:00:00,50,13,6,False,True
2019-02-03 14:00:00,46,14,6,False,True
2019-02-03 15:00:00,50,15,6,False,True
2019-02-03 16:00:00,50,16,6,False,True
2019-02-03 17:00:00,52,17,6,False,True
2019-02-03 18:00:00,55,18,6,False,True
2019-02-03 19:00:00,54,19,6,False,True
2019-02-03 20:00:00,49,20,6,False,True
2019-02-03 21:00:00,48,21,6,False,True
2019-02-03 22:00:00,43,22,6,False,True
2019-02-03 23:00:00,40,23,6,False,True
2019-02-04 00:00:00,35,0,0,True,False
2019-02-04 01:00:00,33,1,0,True,False
2019-02-04 02:00:00,32,2,0,True,False
2019-02-04 03:00:00,32,3,0,True,False
2019-02-04 04:00:00,32,4,0,True,False
2019-02-04 05:00:00,33,5,0,True,False
2019-02-04 06:00:00,39,6,0,True,False
2019-02-04 07:00:00,51,7,0,True,False
2019-02-04 08:00:00,60,8,0,True,False
2019-02-04 09:00:00,60,9,0,True,False
2019-02-04 10:00:00,60,10,0,True,False
2019-02-04 11:00:00,63,11,0,True,False
2019-02-04 12:00:00,66,12,0,True,False
2019-02-04 13:00:00,63,13,0,True,False
2019-02-04 14:00:00,60,14,0,True,False
2019-02-04 15:00:00,59,15,0,True,False
2019-02-04 16:00:00,61,16,0,True,False
2019-02-04 17:00:00,63,17,0,True,False
2019-02-04 18:00:00,66,18,0,True,False
2019-02-04 19:00:00,66,19,0,True,False
2019-02-04 20:00:00,63,20,0,True,False
2019-02-04 21:00:00,55,21,0,True,False
2019-02-04 22:00:00,50,22,0,True,False
2019-02-04 23:00:00,45,23,0,True,False
2019-02-05 00:00:00,37,0,1,True,False
2019-02-05 01:00:00,34,1,1,True,False
2019-02-05 02:00:00,33,2,1,True,False
2019-02-05 03:00:00,34,3,1,True,False
2019-02-05 04:00:00,33,4,1,True,False
2019-02-05 05:00:00,38,5,1,True,False
2019-02-05 06:00:00,53,6,1,True,False
2019-02-05 07:00:00,76,7,1,True,False
2019-02-05 08:00:00,72,8,1,True,False
2019-02-05 09:00:00,74,9,1,True,False
2019-02-05 10:00:00,69,10,1,True,False
2019-02-05 11:00:00,61,11,1,True,False
2019-02-05 12:00:00,63,12,1,True,False
2019-02-05 13:00:00,65,13,1,True,False
2019-02-05 14:00:00,58,14,1,True,False
2019-02-05 15:00:00,52,15,1,True,False
2019-02-05 16:00:00,53,16,1,True,False
2019-02-05 17:00:00,55,17,1,True,False
2019-02-05 18:00:00,59,18,1,True,False
2019-02-05 19:00:00,59,19,1,True,False
2019-02-05 20:00:00,51,20,1,True,False
2019-02-05 21:00:00,47,21,1,True,False
2019-02-05 22:00:00,42,22,1,True,False
2019-02-05 23:00:00,37,23,1,True,False
2019-02-06 00:00:00,34,0,2,True,False
2019-02-06 01:00:00,32,1,2,True,False
2019-02-06 02:00:00,30,2,2,True,False
2019-02-06 03:00:00,31,3,2,True,False
2019-02-06 04:00:00,31,4,2,True,False
2019-02-06 05:00:00,32,5,2,True,False
2019-02-06 06:00:00,36,6,2,True,False
2019-02-06 07:00:00,46,7,2,True,False
2019-02-06 08:00:00,56,8,2,True,False
2019-02-06 09:00:00,60,9,2,True,False
2019-02-06 10:00:00,59,10,2,True,False
2019-02-06 11:00:00,58,11,2,True,False
2019-02-06 12:00:00,54,12,2,True,False
2019-02-06 13:00:00,51,13,2,True,False
2019-02-06 14:00:00,47,14,2,True,False
2019-02-06 15:00:00,44,15,2,True,False
2019-02-06 16:00:00,45,16,2,True,False
2019-02-06 17:00:00,53,17,2,True,False
2019-02-06 18:00:00,52,18,2,True,False
2019-02-06 19:00:00,47,19,2,True,False
2019-02-06 20:00:00,44,20,2,True,False
2019-02-06 21:00:00,40,21,2,True,False
2019-02-06 22:00:00,35,22,2,True,False
2019-02-06 23:00:00,33,23,2,True,False
2019-02-07 00:00:00,31,0,3,False,False
2019-02-07 01:00:00,30,1,3,False,False
2019-02-07 02:00:00,30,2,3,False,False
2019-02-07 03:00:00,29,3,3,False,False
2019-02-07 04:00:00,30,4,3,False,False
2019-02-07 05:00:00,32,5,3,False,False
2019-02-07 06:00:00,39,6,3,False,False
2019-02-07 07:00:00,56,7,3,False,False
2019-02-07 08:00:00,68,8,3,False,False
2019-02-07 09:00:00,64,9,3,False,False
2019-02-07 10:00:00,57,10,3,False,False
2019-02-07 11:00:00,52,11,3,False,False
2019-02-07 12:00:00,56,12,3,False,False
2019-02-07 13:00:00,45,13,3,False,False
2019-02-07 14:00:00,42,14,3,False,False
2019-02-07 15:00:00,50,15,3,False,False
2019-02-07 16:00:00,47,16,3,False,False
2019-02-07 17:00:00,51,17,3,False,False
2019-02-07 18:00:00,49,18,3,False,False
2019-02-07 19:00:00,47,19,3,False,False
2019-02-07 20:00:00,41,20,3,False,False
2019-02-07 21:00:00,39,21,3,False,False
2019-02-07 22:00:00,37,22,3,False,False
2019-02-07 23:00:00,33,23,3,False,False
2019-02-08 00:00:00,32,0,4,False,False
2019-02-08 01:00:00,30,1,4,False,False
2019-02-08 02:00:00,29,2,4,False,False
2019-02-08 03:00:00,29,3,4,False,False
2019-02-08 04:00:00,30,4,4,False,False
2019-02-08 05:00:00,32,5,4,False,False
2019-02-08 06:00:00,41,6,4,False,False
2019-02-08 07:00:00,55,7,4,False,False
2019-02-08 08:00:00,57,8,4,False,False
2019-02-08 09:00:00,60,9,4,False,False
2019-02-08 10:00:00,57,10,4,False,False
2019-02-08 11:00:00,57,11,4,False,False
2019-02-08 12:00:00,55,12,4,False,False
2019-02-08 13:00:00,49,13,4,False,False
2019-02-08 14:00:00,57,14,4,False,False
2019-02-08 15:00:00,55,15,4,False,False
2019-02-08 16:00:00,46,16,4,False,False
2019-02-08 17:00:00,49,17,4,False,False
2019-02-08 18:00:00,51,18,4,False,False
2019-02-08 19:00:00,46,19,4,False,False
2019-02-08 20:00:00,42,20,4,False,False
2019-02-08 21:00:00,39,21,4,False,False
2019-02-08 22:00:00,36,22,4,False,False
2019-02-08 23:00:00,32,23,4,False,False
2019-02-09 00:00:00,32,0,5,False,True
2019-02-09 01:00:00,31,1,5,False,True
2019-02-09 02:00:00,30,2,5,False,True
2019-02-09 03:00:00,29,3,5,False,True
2019-02-09 04:00:00,30,4,5,False,True
2019-02-09 05:00:00,31,5,5,False,True
2019-02-09 06:00:00,37,6,5,False,True
2019-02-09 07:00:00,44,7,5,False,True
2019-02-09 08:00:00,50,8,5,False,True
2019-02-09 09:00:00,47,9,5,False,True
2019-02-09 10:00:00,47,10,5,False,True
2019-02-09 11:00:00,41,11,5,False,True
2019-02-09 12:00:00,45,12,5,False,True
2019-02-09 13:00:00,42,13,5,False,True
2019-02-09 14:00:00,41,14,5,False,True
2019-02-09 15:00:00,39,15,5,False,True
2019-02-09 16:00:00,43,16,5,False,True
2019-02-09 17:00:00,44,17,5,False,True
2019-02-09 18:00:00,49,18,5,False,True
2019-02-09 19:00:00,46,19,5,False,True
2019-02-09 20:00:00,41,20,5,False,True
2019-02-09 21:00:00,39,21,5,False,True
2019-02-09 22:00:00,37,22,5,False,True
2019-02-09 23:00:00,34,23,5,False,True
2019-02-10 00:00:00,31,0,6,False,True
2019-02-10 01:00:00,30,1,6,False,True
2019-02-10 02:00:00,29,2,6,False,True
2019-02-10 03:00:00,29,3,6,False,True
2019-02-10 04:00:00,30,4,6,False,True
2019-02-10 05:00:00,31,5,6,False,True
2019-02-10 06:00:00,35,6,6,False,True
2019-02-10 07:00:00,44,7,6,False,True
2019-02-10 08:00:00,48,8,6,False,True
2019-02-10 09:00:00,48,9,6,False,True
2019-02-10 10:00:00,43,10,6,False,True
2019-02-10 11:00:00,44,11,6,False,True
2019-02-10 12:00:00,47,12,6,False,True
2019-02-10 13:00:00,42,13,6,False,True
2019-02-10 14:00:00,40,14,6,False,True
2019-02-10 15:00:00,41,15,6,False,True
2019-02-10 16:00:00,42,16,6,False,True
2019-02-10 17:00:00,46,17,6,False,True
2019-02-10 18:00:00,48,18,6,False,True
2019-02-10 19:00:00,48,19,6,False,True
2019-02-10 20:00:00,42,20,6,False,True
2019-02-10 21:00:00,40,21,6,False,True
2019-02-10 22:00:00,35,22,6,False,True
2019-02-10 23:00:00,33,23,6,False,True
2019-02-11 00:00:00,29,0,0,False,False
2019-02-11 01:00:00,29,1,0,False,False
2019-02-11 02:00:00,29,2,0,False,False
2019-02-11 03:00:00,29,3,0,False,False
2019-02-11 04:00:00,30,4,0,False,False
2019-02-11 05:00:00,31,5,0,False,False
2019-02-11 06:00:00,41,6,0,False,False
2019-02-11 07:00:00,55,7,0,False,False
2019-02-11 08:00:00,61,8,0,False,False
2019-02-11 09:00:00,65,9,0,False,False
2019-02-11 10:00:00,63,10,0,False,False
2019-02-11 11:00:00,54,11,0,False,False
2019-02-11 12:00:00,53,12,0,False,False
2019-02-11 13:00:00,46,13,0,False,False
2019-02-11 14:00:00,54,14,0,False,False
2019-02-11 15:00:00,50,15,0,False,False
2019-02-11 16:00:00,47,16,0,False,False
2019-02-11 17:00:00,49,17,0,False,False
2019-02-11 18:00:00,52,18,0,False,False
2019-02-11 19:00:00,46,19,0,False,False
2019-02-11 20:00:00,41,20,0,False,False
2019-02-11 21:00:00,39,21,0,False,False
2019-02-11 22:00:00,38,22,0,False,False
2019-02-11 23:00:00,33,23,0,False,False
2019-02-12 00:00:00,32,0,1,False,False
2019-02-12 01:00:00,29,1,1,False,False
2019-02-12 02:00:00,30,2,1,False,False
2019-02-12 03:00:00,28,3,1,False,False
2019-02-12 04:00:00,30,4,1,False,False
2019-02-12 05:00:00,31,5,1,False,False
2019-02-12 06:00:00,41,6,1,False,False
2019-02-12 07:00:00,58,7,1,False,False
2019-02-12 08:00:00,57,8,1,False,False
2019-02-12 09:00:00,63,9,1,False,False
2019-02-12 10:00:00,59,10,1,False,False
2019-02-12 11:00:00,57,11,1,False,False
2019-02-12 12:00:00,59,12,1,False,False
2019-02-12 13:00:00,58,13,1,False,False
2019-02-12 14:00:00,55,14,1,False,False
2019-02-12 15:00:00,51,15,1,False,False
2019-02-12 16:00:00,48,16,1,False,False
2019-02-12 17:00:00,49,17,1,False,False
2019-02-12 18:00:00,50,18,1,False,False
2019-02-12 19:00:00,44,19,1,False,False
2019-02-12 20:00:00,39,20,1,False,False
2019-02-12 21:00:00,39,21,1,False,False
2019-02-12 22:00:00,37,22,1,False,False
2019-02-12 23:00:00,35,23,1,False,False
2019-02-13 00:00:00,35,0,2,False,False
2019-02-13 01:00:00,29,1,2,False,False
2019-02-13 02:00:00,28,2,2,False,False
2019-02-13 03:00:00,29,3,2,False,False
2019-02-13 04:00:00,29,4,2,False,False
2019-02-13 05:00:00,32,5,2,False,False
2019-02-13 06:00:00,45,6,2,False,False
2019-02-13 07:00:00,61,7,2,False,False
2019-02-13 08:00:00,68,8,2,False,False
2019-02-13 09:00:00,68,9,2,False,False
2019-02-13 10:00:00,69,10,2,False,False
2019-02-13 11:00:00,66,11,2,False,False
2019-02-13 12:00:00,63,12,2,False,False
2019-02-13 13:00:00,58,13,2,False,False
2019-02-13 14:00:00,52,14,2,False,False
2019-02-13 15:00:00,53,15,2,False,False
2019-02-13 16:00:00,48,16,2,False,False
2019-02-13 17:00:00,53,17,2,False,False
2019-02-13 18:00:00,52,18,2,False,False
2019-02-13 19:00:00,47,19,2,False,False
2019-02-13 20:00:00,44,20,2,False,False
2019-02-13 21:00:00,42,21,2,False,False
2019-02-13 22:00:00,38,22,2,False,False
2019-02-13 23:00:00,34,23,2,False,False
2019-02-14 00:00:00,31,0,3,False,False
2019-02-14 01:00:00,29,1,3,False,False
2019-02-14 02:00:00,29,2,3,False,False
2019-02-14 03:00:00,29,3,3,False,False
2019-02-14 04:00:00,31,4,3,False,False
2019-02-14 05:00:00,31,5,3,False,False
2019-02-14 06:00:00,46,6,3,False,False
2019-02-14 07:00:00,60,7,3,False,False
2019-02-14 08:00:00,65,8,3,False,False
2019-02-14 09:00:00,68,9,3,False,False
2019-02-14 10:00:00,64,10,3,False,False
2019-02-14 11:00:00,65,11,3,False,False
2019-02-14 12:00:00,61,12,3,False,False
2019-02-14 13:00:00,50,13,3,False,False
2019-02-14 14:00:00,55,14,3,False,False
2019-02-14 15:00:00,55,15,3,False,False
2019-02-14 16:00:00,48,16,3,False,False
2019-02-14 17:00:00,52,17,3,False,False
2019-02-14 18:00:00,50,18,3,False,False
2019-02-14 19:00:00,46,19,3,False,False
2019-02-14 20:00:00,43,20,3,False,False
2019-02-14 21:00:00,41,21,3,False,False
2019-02-14 22:00:00,38,22,3,False,False
2019-02-14 23:00:00,34,23,3,False,False
2019-02-15 00:00:00,33,0,4,False,False
2019-02-15 01:00:00,29,1,4,False,False
2019-02-15 02:00:00,29,2,4,False,False
2019-02-15 03:00:00,31,3,4,False,False
2019-02-15 04:00:00,31,4,4,False,False
2019-02-15 05:00:00,32,5,4,False,False
2019-02-15 06:00:00,48,6,4,False,False
2019-02-15 07:00:00,61,7,4,False,False
2019-02-15 08:00:00,66,8,4,False,False
2019-02-15 09:00:00,68,9,4,False,False
2019-02-15 10:00:00,65,10,4,False,False
2019-02-15 11:00:00,61,11,4,False,False
2019-02-15 12:00:00,60,12,4,False,False
2019-02-15 13:00:00,56,13,4,False,False
2019-02-15 14:00:00,52,14,4,False,False
2019-02-15 15:00:00,44,15,4,False,False
2019-02-15 16:00:00,48,16,4,False,False
2019-02-15 17:00:00,52,17,4,False,False
2019-02-15 18:00:00,51,18,4,False,False
2019-02-15 19:00:00,47,19,4,False,False
2019-02-15 20:00:00,42,20,4,False,False
2019-02-15 21:00:00,40,21,4,False,False
2019-02-15 22:00:00,36,22,4,False,False
2019-02-15 23:00:00,33,23,4,False,False
2019-02-16 00:00:00,32,0,5,False,True
2019-02-16 01:00:00,30,1,5,False,True
2019-02-16 02:00:00,29,2,5,False,True
2019-02-16 03:00:00,28,3,5,False,True
2019-02-16 04:00:00,30,4,5,False,True
2019-02-16 05:00:00,32,5,5,False,True
2019-02-16 06:00:00,39,6,5,False,True
2019-02-16 07:00:00,47,7,5,False,True
2019-02-16 08:00:00,48,8,5,False,True
2019-02-16 09:00:00,52,9,5,False,True
2019-02-16 10:00:00,47,10,5,False,True
2019-02-16 11:00:00,45,11,5,False,True
2019-02-16 12:00:00,44,12,5,False,True
2019-02-16 13:00:00,43,13,5,False,True
2019-02-16 14:00:00,40,14,5,False,True
2019-02-16 15:00:00,41,15,5,False,True
2019-02-16 16:00:00,42,16,5,False,True
2019-02-16 17:00:00,45,17,5,False,True
2019-02-16 18:00:00,47,18,5,False,True
2019-02-16 19:00:00,45,19,5,False,True
2019-02-16 20:00:00,40,20,5,False,True
2019-02-16 21:00:00,41,21,5,False,True
2019-02-16 22:00:00,37,22,5,False,True
2019-02-16 23:00:00,34,23,5,False,True
2019-02-17 00:00:00,32,0,6,False,True
2019-02-17 01:00:00,30,1,6,False,True
2019-02-17 02:00:00,30,2,6,False,True
2019-02-17 03:00:00,29,3,6,False,True
2019-02-17 04:00:00,29,4,6,False,True
2019-02-17 05:00:00,31,5,6,False,True
2019-02-17 06:00:00,34,6,6,False,True
2019-02-17 07:00:00,45,7,6,False,True
2019-02-17 08:00:00,54,8,6,False,True
2019-02-17 09:00:00,54,9,6,False,True
2019-02-17 10:00:00,47,10,6,False,True
2019-02-17 11:00:00,44,11,6,False,True
2019-02-17 12:00:00,47,12,6,False,True
2019-02-17 13:00:00,43,13,6,False,True
2019-02-17 14:00:00,41,14,6,False,True
2019-02-17 15:00:00,42,15,6,False,True
2019-02-17 16:00:00,45,16,6,False,True
2019-02-17 17:00:00,46,17,6,False,True
2019-02-17 18:00:00,52,18,6,False,True
2019-02-17 19:00:00,51,19,6,False,True
2019-02-17 20:00:00,43,20,6,False,True
2019-02-17 21:00:00,40,21,6,False,True
2019-02-17 22:00:00,39,22,6,False,True
2019-02-17 23:00:00,34,23,6,False,True
2019-02-18 00:00:00,30,0,0,False,False
2019-02-18 01:00:00,28,1,0,False,False
2019-02-18 02:00:00,28,2,0,False,False
2019-02-18 03:00:00,28,3,0,False,False
2019-02-18 04:00:00,29,4,0,False,False
2019-02-18 05:00:00,31,5,0,False,False
2019-02-18 06:00:00,44,6,0,False,False
2019-02-18 07:00:00,61,7,0,False,False
2019-02-18 08:00:00,68,8,0,False,False
2019-02-18 09:00:00,68,9,0,False,False
2019-02-18 10:00:00,60,10,0,False,False
2019-02-18 11:00:00,57,11,0,False,False
2019-02-18 12:00:00,59,12,0,False,False
2019-02-18 13:00:00,56,13,0,False,False
2019-02-18 14:00:00,51,14,0,False,False
2019-02-18 15:00:00,49,15,0,False,False
2019-02-18 16:00:00,46,16,0,False,False
2019-02-18 17:00:00,53,17,0,False,False
2019-02-18 18:00:00,51,18,0,False,False
2019-02-18 19:00:00,46,19,0,False,False
2019-02-18 20:00:00,40,20,0,False,False
2019-02-18 21:00:00,39,21,0,False,False
2019-02-18 22:00:00,35,22,0,False,False
2019-02-18 23:00:00,31,23,0,False,False
2019-02-19 00:00:00,30,0,1,False,False
2019-02-19 01:00:00,28,1,1,False,False
2019-02-19 02:00:00,28,2,1,False,False
2019-02-19 03:00:00,27,3,1,False,False
2019-02-19 04:00:00,29,4,1,False,False
2019-02-19 05:00:00,31,5,1,False,False
2019-02-19 06:00:00,44,6,1,False,False
2019-02-19 07:00:00,57,7,1,False,False
2019-02-19 08:00:00,65,8,1,False,False
2019-02-19 09:00:00,62,9,1,False,False
2019-02-19 10:00:00,59,10,1,False,False
2019-02-19 11:00:00,59,11,1,False,False
2019-02-19 12:00:00,60,12,1,False,False
2019-02-19 13:00:00,54,13,1,False,False
2019-02-19 14:00:00,51,14,1,False,False
2019-02-19 15:00:00,51,15,1,False,False
2019-02-19 16:00:00,57,16,1,False,False
2019-02-19 17:00:00,51,17,1,False,False
2019-02-19 18:00:00,50,18,1,False,False
2019-02-19 19:00:00,46,19,1,False,False
2019-02-19 20:00:00,43,20,1,False,False
2019-02-19 21:00:00,41,21,1,False,False
2019-02-19 22:00:00,37,22,1,False,False
2019-02-19 23:00:00,34,23,1,False,False
2019-02-20 00:00:00,31,0,2,False,False
2019-02-20 01:00:00,30,1,2,False,False
2019-02-20 02:00:00,29,2,2,False,False
2019-02-20 03:00:00,30,3,2,False,False
2019-02-20 04:00:00,31,4,2,False,False
2019-02-20 05:00:00,33,5,2,False,False
2019-02-20 06:00:00,43,6,2,False,False
2019-02-20 07:00:00,62,7,2,False,False
2019-02-20 08:00:00,66,8,2,False,False
2019-02-20 09:00:00,64,9,2,False,False
2019-02-20 10:00:00,61,10,2,False,False
2019-02-20 11:00:00,61,11,2,False,False
2019-02-20 12:00:00,57,12,2,False,False
2019-02-20 13:00:00,55,13,2,False,False
2019-02-20 14:00:00,52,14,2,False,False
2019-02-20 15:00:00,47,15,2,False,False
2019-02-20 16:00:00,48,16,2,False,False
2019-02-20 17:00:00,53,17,2,False,False
2019-02-20 18:00:00,49,18,2,False,False
2019-02-20 19:00:00,48,19,2,False,False
2019-02-20 20:00:00,43,20,2,False,False
2019-02-20 21:00:00,41,21,2,False,False
2019-02-20 22:00:00,36,22,2,False,False
2019-02-20 23:00:00,34,23,2,False,False
2019-02-21 00:00:00,31,0,3,False,False
2019-02-21 01:00:00,30,1,3,False,False
2019-02-21 02:00:00,28,2,3,False,False
2019-02-21 03:00:00,29,3,3,False,False
2019-02-21 04:00:00,29,4,3,False,False
2019-02-21 05:00:00,32,5,3,False,False
2019-02-21 06:00:00,44,6,3,False,False
2019-02-21 07:00:00,64,7,3,False,False
2019-02-21 08:00:00,67,8,3,False,False
2019-02-21 09:00:00,68,9,3,False,False
2019-02-21 10:00:00,62,10,3,False,False
2019-02-21 11:00:00,59,11,3,False,False
2019-02-21 12:00:00,61,12,3,False,False
2019-02-21 13:00:00,50,13,3,False,False
2019-02-21 14:00:00,51,14,3,False,False
2019-02-21 15:00:00,47,15,3,False,False
2019-02-21 16:00:00,44,16,3,False,False
2019-02-21 17:00:00,47,17,3,False,False
2019-02-21 18:00:00,51,18,3,False,False
2019-02-21 19:00:00,43,19,3,False,False
2019-02-21 20:00:00,45,20,3,False,False
2019-02-21 21:00:00,42,21,3,False,False
2019-02-21 22:00:00,36,22,3,False,False
2019-02-21 23:00:00,33,23,3,False,False
2019-02-22 00:00:00,30,0,4,False,False
2019-02-22 01:00:00,29,1,4,False,False
2019-02-22 02:00:00,29,2,4,False,False
2019-02-22 03:00:00,29,3,4,False,False
2019-02-22 04:00:00,30,4,4,False,False
2019-02-22 05:00:00,32,5,4,False,False
2019-02-22 06:00:00,42,6,4,False,False
2019-02-22 07:00:00,61,7,4,False,False
2019-02-22 08:00:00,62,8,4,False,False
2019-02-22 09:00:00,67,9,4,False,False
2019-02-22 10:00:00,66,10,4,False,False
2019-02-22 11:00:00,63,11,4,False,False
2019-02-22 12:00:00,67,12,4,False,False
2019-02-22 13:00:00,53,13,4,False,False
2019-02-22 14:00:00,61,14,4,False,False
2019-02-22 15:00:00,50,15,4,False,False
2019-02-22 16:00:00,52,16,4,False,False
2019-02-22 17:00:00,53,17,4,False,False
2019-02-22 18:00:00,50,18,4,False,False
2019-02-22 19:00:00,46,19,4,False,False
