logTime,경기동남권_광역 성남 공도(배) 유출 유량 적산차,경기동남권_광역 성남 원곡(배) 유출 유량 적산차,hour,weekday,is_weekend,is_holiday
2022-01-24 06:00:00,38.0,241.0,6,0,False,False
2022-01-24 07:00:00,80.0,370.0,7,0,False,False
2022-01-24 08:00:00,56.0,513.0,8,0,False,False
2022-01-24 09:00:00,130.0,425.0,9,0,False,False
2022-01-24 10:00:00,258.0,611.0,10,0,False,False
2022-01-24 11:00:00,219.0,683.0,11,0,False,False
2022-01-24 12:00:00,325.0,464.0,12,0,False,False
2022-01-24 13:00:00,317.0,446.0,13,0,False,False
2022-01-24 14:00:00,344.0,473.0,14,0,False,False
2022-01-24 15:00:00,212.0,500.0,15,0,False,False
2022-01-24 16:00:00,73.0,416.0,16,0,False,False
2022-01-24 17:00:00,104.0,369.0,17,0,False,False
2022-01-24 18:00:00,151.0,450.0,18,0,False,False
2022-01-24 19:00:00,285.0,501.0,19,0,False,False
2022-01-24 20:00:00,421.0,475.0,20,0,False,False
2022-01-24 21:00:00,433.0,798.0,21,0,False,False
2022-01-24 22:00:00,412.0,492.0,22,0,False,False
2022-01-24 23:00:00,376.0,361.0,23,0,False,False
2022-01-25 00:00:00,275.0,409.0,0,1,False,False
2022-01-25 01:00:00,143.0,266.0,1,1,False,False
2022-01-25 02:00:00,44.0,232.0,2,1,False,False
2022-01-25 03:00:00,44.0,207.0,3,1,False,False
2022-01-25 04:00:00,41.0,220.0,4,1,False,False
2022-01-25 05:00:00,45.0,217.0,5,1,False,False
2022-01-25 06:00:00,65.0,259.0,6,1,False,False
2022-01-25 07:00:00,59.0,304.0,7,1,False,False
2022-01-25 08:00:00,127.0,511.0,8,1,False,False
2022-01-25 09:00:00,252.0,540.0,9,1,False,False
2022-01-25 10:00:00,226.0,477.0,10,1,False,False
2022-01-25 11:00:00,138.0,531.0,11,1,False,False
2022-01-25 12:00:00,115.0,667.0,12,1,False,False
2022-01-25 13:00:00,276.0,441.0,13,1,False,False
2022-01-25 14:00:00,340.0,508.0,14,1,False,False
2022-01-25 15:00:00,234.0,463.0,15,1,False,False
2022-01-25 16:00:00,114.0,412.0,16,1,False,False
2022-01-25 17:00:00,104.0,360.0,17,1,False,False
2022-01-25 18:00:00,71.0,420.0,18,1,False,False
2022-01-25 19:00:00,259.0,525.0,19,1,False,False
2022-01-25 20:00:00,395.0,511.0,20,1,False,False
2022-01-25 21:00:00,413.0,576.0,21,1,False,False
2022-01-25 22:00:00,397.0,606.0,22,1,False,False
2022-01-25 23:00:00,375.0,466.0,23,1,False,False
2022-01-26 00:00:00,370.0,347.0,0,2,False,False
2022-01-26 01:00:00,180.0,395.0,1,2,False,False
2022-01-26 02:00:00,44.0,246.0,2,2,False,False
2022-01-26 03:00:00,40.0,221.0,3,2,False,False
2022-01-26 04:00:00,40.0,239.0,4,2,False,False
2022-01-26 05:00:00,42.0,299.0,5,2,False,False
2022-01-26 06:00:00,70.0,264.0,6,2,False,False
2022-01-26 07:00:00,125.0,359.0,7,2,False,False
2022-01-26 08:00:00,237.0,577.0,8,2,False,False
2022-01-26 09:00:00,233.0,537.0,9,2,False,False
2022-01-26 10:00:00,92.0,421.0,10,2,False,False
2022-01-26 11:00:00,127.0,426.0,11,2,False,False
2022-01-26 12:00:00,202.0,478.0,12,2,False,False
2022-01-26 13:00:00,271.0,675.0,13,2,False,False
2022-01-26 14:00:00,301.0,551.0,14,2,False,False
2022-01-26 15:00:00,186.0,379.0,15,2,False,False
2022-01-26 16:00:00,136.0,468.0,16,2,False,False
2022-01-26 17:00:00,67.0,417.0,17,2,False,False
2022-01-26 18:00:00,114.0,420.0,18,2,False,False
2022-01-26 19:00:00,340.0,529.0,19,2,False,False
2022-01-26 20:00:00,328.0,619.0,20,2,False,False
2022-01-26 21:00:00,414.0,513.0,21,2,False,False
2022-01-26 22:00:00,355.0,483.0,22,2,False,False
2022-01-26 23:00:00,406.0,494.0,23,2,False,False
2022-01-27 00:00:00,408.0,356.0,0,3,False,False
2022-01-27 01:00:00,296.0,284.0,1,3,False,False
2022-01-27 02:00:00,190.0,244.0,2,3,False,False
2022-01-27 03:00:00,59.0,228.0,3,3,False,False
2022-01-27 04:00:00,67.0,205.0,4,3,False,False
2022-01-27 05:00:00,34.0,267.0,5,3,False,False
2022-01-27 06:00:00,36.0,309.0,6,3,False,False
2022-01-27 07:00:00,42.0,415.0,7,3,False,False
2022-01-27 08:00:00,93.0,420.0,8,3,False,False
2022-01-27 09:00:00,160.0,553.0,9,3,False,False
2022-01-27 10:00:00,128.0,439.0,10,3,False,False
2022-01-27 11:00:00,117.0,462.0,11,3,False,False
2022-01-27 12:00:00,140.0,507.0,12,3,False,False
2022-01-27 13:00:00,295.0,585.0,13,3,False,False
2022-01-27 14:00:00,333.0,567.0,14,3,False,False
2022-01-27 15:00:00,190.0,460.0,15,3,False,False
2022-01-27 16:00:00,227.0,377.0,16,3,False,False
2022-01-27 17:00:00,295.0,444.0,17,3,False,False
2022-01-27 18:00:00,258.0,464.0,18,3,False,False
2022-01-27 19:00:00,78.0,614.0,19,3,False,False
2022-01-27 20:00:00,151.0,598.0,20,3,False,False
2022-01-27 21:00:00,304.0,486.0,21,3,False,False
2022-01-27 22:00:00,467.0,460.0,22,3,False,False
2022-01-27 23:00:00,458.0,524.0,23,3,False,False
2022-01-28 00:00:00,423.0,572.0,0,4,False,False
2022-01-28 01:00:00,311.0,403.0,1,4,False,False
2022-01-28 02:00:00,95.0,288.0,2,4,False,False
2022-01-28 03:00:00,32.0,221.0,3,4,False,False
2022-01-28 04:00:00,30.0,213.0,4,4,False,False
2022-01-28 05:00:00,43.0,223.0,5,4,False,False
2022-01-28 06:00:00,32.0,245.0,6,4,False,False
2022-01-28 07:00:00,74.0,313.0,7,4,False,False
2022-01-28 08:00:00,51.0,413.0,8,4,False,False
2022-01-28 09:00:00,110.0,701.0,9,4,False,False
2022-01-28 10:00:00,143.0,474.0,10,4,False,False
2022-01-28 11:00:00,114.0,484.0,11,4,False,False
2022-01-28 12:00:00,162.0,511.0,12,4,False,False
2022-01-28 13:00:00,293.0,491.0,13,4,False,False
2022-01-28 14:00:00,396.0,563.0,14,4,False,False
2022-01-28 15:00:00,335.0,387.0,15,4,False,False
2022-01-28 16:00:00,336.0,420.0,16,4,False,False
2022-01-28 17:00:00,266.0,377.0,17,4,False,False
2022-01-28 18:00:00,133.0,479.0,18,4,False,False
2022-01-28 19:00:00,149.0,541.0,19,4,False,False
2022-01-28 20:00:00,263.0,517.0,20,4,False,False
2022-01-28 21:00:00,419.0,413.0,21,4,False,False
2022-01-28 22:00:00,422.0,587.0,22,4,False,False
2022-01-28 23:00:00,371.0,619.0,23,4,False,False
2022-01-29 00:00:00,378.0,337.0,0,5,True,False
2022-01-29 01:00:00,173.0,317.0,1,5,True,False
2022-01-29 02:00:00,38.0,240.0,2,5,True,False
2022-01-29 03:00:00,40.0,207.0,3,5,True,False
2022-01-29 04:00:00,33.0,210.0,4,5,True,False
2022-01-29 05:00:00,32.0,211.0,5,5,True,False
2022-01-29 06:00:00,63.0,218.0,6,5,True,False
2022-01-29 07:00:00,33.0,277.0,7,5,True,False
2022-01-29 08:00:00,105.0,321.0,8,5,True,False
2022-01-29 09:00:00,90.0,526.0,9,5,True,False
2022-01-29 10:00:00,66.0,538.0,10,5,True,False
2022-01-29 11:00:00,107.0,524.0,11,5,True,False
2022-01-29 12:00:00,272.0,598.0,12,5,True,False
2022-01-29 13:00:00,465.0,528.0,13,5,True,False
2022-01-29 14:00:00,452.0,576.0,14,5,True,False
2022-01-29 15:00:00,356.0,438.0,15,5,True,False
2022-01-29 16:00:00,259.0,356.0,16,5,True,False
2022-01-29 17:00:00,138.0,422.0,17,5,True,False
2022-01-29 18:00:00,239.0,522.0,18,5,True,False
2022-01-29 19:00:00,300.0,488.0,19,5,True,False
2022-01-29 20:00:00,281.0,645.0,20,5,True,False
2022-01-29 21:00:00,183.0,504.0,21,5,True,False
2022-01-29 22:00:00,226.0,393.0,22,5,True,False
2022-01-29 23:00:00,239.0,390.0,23,5,True,False
2022-01-30 00:00:00,302.0,280.0,0,6,True,False
2022-01-30 01:00:00,244.0,340.0,1,6,True,False
2022-01-30 02:00:00,96.0,265.0,2,6,True,False
2022-01-30 03:00:00,32.0,255.0,3,6,True,False
2022-01-30 04:00:00,30.0,182.0,4,6,True,False
2022-01-30 05:00:00,29.0,194.0,5,6,True,False
2022-01-30 06:00:00,30.0,243.0,6,6,True,False
2022-01-30 07:00:00,32.0,292.0,7,6,True,False
2022-01-30 08:00:00,72.0,378.0,8,6,True,False
2022-01-30 09:00:00,43.0,360.0,9,6,True,False
2022-01-30 10:00:00,102.0,453.0,10,6,True,False
2022-01-30 11:00:00,159.0,752.0,11,6,True,False
2022-01-30 12:00:00,356.0,473.0,12,6,True,False
2022-01-30 13:00:00,480.0,464.0,13,6,True,False
2022-01-30 14:00:00,354.0,357.0,14,6,True,False
2022-01-30 15:00:00,277.0,436.0,15,6,True,False
2022-01-30 16:00:00,273.0,554.0,16,6,True,False
2022-01-30 17:00:00,323.0,515.0,17,6,True,False
2022-01-30 18:00:00,312.0,389.0,18,6,True,False
2022-01-30 19:00:00,247.0,549.0,19,6,True,False
2022-01-30 20:00:00,209.0,481.0,20,6,True,False
2022-01-30 21:00:00,194.0,464.0,21,6,True,False
2022-01-30 22:00:00,141.0,423.0,22,6,True,False
2022-01-30 23:00:00,258.0,311.0,23,6,True,False
2022-01-31 00:00:00,246.0,367.0,0,0,False,True
2022-01-31 01:00:00,152.0,246.0,1,0,False,True
2022-01-31 02:00:00,71.0,233.0,2,0,False,True
2022-01-31 03:00:00,33.0,222.0,3,0,False,True
2022-01-31 04:00:00,33.0,265.0,4,0,False,True
2022-01-31 05:00:00,34.0,190.0,5,0,False,True
2022-01-31 06:00:00,40.0,204.0,6,0,False,True
2022-01-31 07:00:00,39.0,223.0,7,0,False,True
2022-01-31 08:00:00,81.0,284.0,8,0,False,True
2022-01-31 09:00:00,52.0,449.0,9,0,False,True
2022-01-31 10:00:00,148.0,678.0,10,0,False,True
2022-01-31 11:00:00,321.0,619.0,11,0,False,True
2022-01-31 12:00:00,420.0,441.0,12,0,False,True
2022-01-31 13:00:00,377.0,417.0,13,0,False,True
2022-01-31 14:00:00,306.0,494.0,14,0,False,True
2022-01-31 15:00:00,356.0,473.0,15,0,False,True
2022-01-31 16:00:00,335.0,450.0,16,0,False,True
2022-01-31 17:00:00,341.0,371.0,17,0,False,True
2022-01-31 18:00:00,244.0,534.0,18,0,False,True
2022-01-31 19:00:00,209.0,582.0,19,0,False,True
2022-01-31 20:00:00,76.0,576.0,20,0,False,True
2022-01-31 21:00:00,63.0,444.0,21,0,False,True
2022-01-31 22:00:00,231.0,315.0,22,0,False,True
2022-01-31 23:00:00,283.0,323.0,23,0,False,True
2022-02-01 00:00:00,231.0,324.0,0,1,False,True
2022-02-01 01:00:00,95.0,272.0,1,1,False,True
2022-02-01 02:00:00,35.0,269.0,2,1,False,True
2022-02-01 03:00:00,32.0,193.0,3,1,False,True
2022-02-01 04:00:00,33.0,188.0,4,1,False,True
2022-02-01 05:00:00,37.0,181.0,5,1,False,True
2022-02-01 06:00:00,74.0,297.0,6,1,False,True
2022-02-01 07:00:00,101.0,338.0,7,1,False,True
2022-02-01 08:00:00,50.0,412.0,8,1,False,True
2022-02-01 09:00:00,45.0,560.0,9,1,False,True
2022-02-01 10:00:00,150.0,405.0,10,1,False,True
2022-02-01 11:00:00,292.0,485.0,11,1,False,True
2022-02-01 12:00:00,361.0,528.0,12,1,False,True
2022-02-01 13:00:00,287.0,407.0,13,1,False,True
2022-02-01 14:00:00,394.0,390.0,14,1,False,True
2022-02-01 15:00:00,444.0,408.0,15,1,False,True
2022-02-01 16:00:00,353.0,310.0,16,1,False,True
2022-02-01 17:00:00,259.0,397.0,17,1,False,True
2022-02-01 18:00:00,195.0,701.0,18,1,False,True
2022-02-01 19:00:00,64.0,386.0,19,1,False,True
2022-02-01 20:00:00,92.0,449.0,20,1,False,True
2022-02-01 21:00:00,84.0,326.0,21,1,False,True
2022-02-01 22:00:00,288.0,301.0,22,1,False,True
2022-02-01 23:00:00,292.0,434.0,23,1,False,True
2022-02-02 00:00:00,79.0,354.0,0,2,False,True
2022-02-02 01:00:00,131.0,327.0,1,2,False,True
2022-02-02 02:00:00,126.0,225.0,2,2,False,True
2022-02-02 03:00:00,31.0,204.0,3,2,False,True
2022-02-02 04:00:00,28.0,191.0,4,2,False,True
2022-02-02 05:00:00,32.0,195.0,5,2,False,True
2022-02-02 06:00:00,54.0,201.0,6,2,False,True
2022-02-02 07:00:00,31.0,233.0,7,2,False,True
2022-02-02 08:00:00,35.0,314.0,8,2,False,True
2022-02-02 09:00:00,46.0,490.0,9,2,False,True
2022-02-02 10:00:00,234.0,638.0,10,2,False,True
2022-02-02 11:00:00,308.0,611.0,11,2,False,True
2022-02-02 12:00:00,409.0,454.0,12,2,False,True
2022-02-02 13:00:00,330.0,389.0,13,2,False,True
2022-02-02 14:00:00,459.0,488.0,14,2,False,True
2022-02-02 15:00:00,436.0,498.0,15,2,False,True
2022-02-02 16:00:00,435.0,428.0,16,2,False,True
2022-02-02 17:00:00,318.0,671.0,17,2,False,True
2022-02-02 18:00:00,127.0,416.0,18,2,False,True
2022-02-02 19:00:00,94.0,534.0,19,2,False,True
2022-02-02 20:00:00,94.0,471.0,20,2,False,True
2022-02-02 21:00:00,211.0,368.0,21,2,False,True
2022-02-02 22:00:00,258.0,390.0,22,2,False,True
2022-02-02 23:00:00,245.0,363.0,23,2,False,True
2022-02-03 00:00:00,111.0,289.0,0,3,False,False
2022-02-03 01:00:00,130.0,326.0,1,3,False,False
2022-02-03 02:00:00,75.0,216.0,2,3,False,False
2022-02-03 03:00:00,48.0,251.0,3,3,False,False
2022-02-03 04:00:00,48.0,314.0,4,3,False,False
2022-02-03 05:00:00,30.0,271.0,5,3,False,False
2022-02-03 06:00:00,124.0,380.0,6,3,False,False
2022-02-03 07:00:00,262.0,352.0,7,3,False,False
2022-02-03 08:00:00,252.0,499.0,8,3,False,False
2022-02-03 09:00:00,114.0,562.0,9,3,False,False
2022-02-03 10:00:00,202.0,417.0,10,3,False,False
2022-02-03 11:00:00,317.0,485.0,11,3,False,False
2022-02-03 12:00:00,383.0,431.0,12,3,False,False
2022-02-03 13:00:00,366.0,456.0,13,3,False,False
2022-02-03 14:00:00,241.0,435.0,14,3,False,False
2022-02-03 15:00:00,272.0,364.0,15,3,False,False
2022-02-03 16:00:00,247.0,584.0,16,3,False,False
2022-02-03 17:00:00,150.0,340.0,17,3,False,False
2022-02-03 18:00:00,79.0,503.0,18,3,False,False
2022-02-03 19:00:00,157.0,567.0,19,3,False,False
2022-02-03 20:00:00,215.0,439.0,20,3,False,False
2022-02-03 21:00:00,287.0,371.0,21,3,False,False
2022-02-03 22:00:00,257.0,537.0,22,3,False,False
2022-02-03 23:00:00,149.0,480.0,23,3,False,False
2022-02-04 00:00:00,258.0,393.0,0,4,False,False
2022-02-04 01:00:00,305.0,345.0,1,4,False,False
2022-02-04 02:00:00,112.0,344.0,2,4,False,False
2022-02-04 03:00:00,46.0,217.0,3,4,False,False
2022-02-04 04:00:00,49.0,193.0,4,4,False,False
2022-02-04 05:00:00,31.0,200.0,5,4,False,False
2022-02-04 06:00:00,31.0,218.0,6,4,False,False
2022-02-04 07:00:00,37.0,280.0,7,4,False,False
2022-02-04 08:00:00,118.0,360.0,8,4,False,False
2022-02-04 09:00:00,203.0,614.0,9,4,False,False
2022-02-04 10:00:00,300.0,514.0,10,4,False,False
2022-02-04 11:00:00,381.0,392.0,11,4,False,False
2022-02-04 12:00:00,343.0,405.0,12,4,False,False
2022-02-04 13:00:00,137.0,423.0,13,4,False,False
2022-02-04 14:00:00,252.0,398.0,14,4,False,False
2022-02-04 15:00:00,259.0,497.0,15,4,False,False
2022-02-04 16:00:00,218.0,511.0,16,4,False,False
2022-02-04 17:00:00,120.0,440.0,17,4,False,False
2022-02-04 18:00:00,78.0,437.0,18,4,False,False
2022-02-04 19:00:00,201.0,434.0,19,4,False,False
2022-02-04 20:00:00,189.0,545.0,20,4,False,False
2022-02-04 21:00:00,283.0,477.0,21,4,False,False
2022-02-04 22:00:00,310.0,555.0,22,4,False,False
2022-02-04 23:00:00,272.0,379.0,23,4,False,False
2022-02-05 00:00:00,344.0,338.0,0,5,True,False
2022-02-05 01:00:00,232.0,255.0,1,5,True,False
2022-02-05 02:00:00,49.0,342.0,2,5,True,False
2022-02-05 03:00:00,30.0,265.0,3,5,True,False
2022-02-05 04:00:00,28.0,197.0,4,5,True,False
2022-02-05 05:00:00,61.0,254.0,5,5,True,False
2022-02-05 06:00:00,29.0,211.0,6,5,True,False
2022-02-05 07:00:00,33.0,235.0,7,5,True,False
2022-02-05 08:00:00,38.0,350.0,8,5,True,False
2022-02-05 09:00:00,153.0,521.0,9,5,True,False
2022-02-05 10:00:00,213.0,450.0,10,5,True,False
2022-02-05 11:00:00,323.0,443.0,11,5,True,False
2022-02-05 12:00:00,388.0,475.0,12,5,True,False
2022-02-05 13:00:00,384.0,650.0,13,5,True,False
2022-02-05 14:00:00,357.0,465.0,14,5,True,False
2022-02-05 15:00:00,336.0,515.0,15,5,True,False
2022-02-05 16:00:00,220.0,411.0,16,5,True,False
2022-02-05 17:00:00,121.0,366.0,17,5,True,False
2022-02-05 18:00:00,124.0,466.0,18,5,True,False
2022-02-05 19:00:00,56.0,513.0,19,5,True,False
2022-02-05 20:00:00,219.0,504.0,20,5,True,False
2022-02-05 21:00:00,333.0,484.0,21,5,True,False
2022-02-05 22:00:00,380.0,451.0,22,5,True,False
2022-02-05 23:00:00,309.0,377.0,23,5,True,False
2022-02-06 00:00:00,245.0,465.0,0,6,True,False
2022-02-06 01:00:00,102.0,415.0,1,6,True,False
2022-02-06 02:00:00,41.0,263.0,2,6,True,False
2022-02-06 03:00:00,112.0,294.0,3,6,True,False
2022-02-06 04:00:00,39.0,279.0,4,6,True,False
2022-02-06 05:00:00,28.0,328.0,5,6,True,False
2022-02-06 06:00:00,28.0,206.0,6,6,True,False
2022-02-06 07:00:00,30.0,250.0,7,6,True,False
2022-02-06 08:00:00,60.0,281.0,8,6,True,False
2022-02-06 09:00:00,147.0,377.0,9,6,True,False
2022-02-06 10:00:00,211.0,451.0,10,6,True,False
2022-02-06 11:00:00,238.0,469.0,11,6,True,False
2022-02-06 12:00:00,224.0,578.0,12,6,True,False
2022-02-06 13:00:00,396.0,410.0,13,6,True,False
2022-02-06 14:00:00,431.0,689.0,14,6,True,False
2022-02-06 15:00:00,390.0,510.0,15,6,True,False
2022-02-06 16:00:00,324.0,471.0,16,6,True,False
2022-02-06 17:00:00,126.0,483.0,17,6,True,False
2022-02-06 18:00:00,251.0,474.0,18,6,True,False
2022-02-06 19:00:00,320.0,508.0,19,6,True,False
2022-02-06 20:00:00,191.0,490.0,20,6,True,False
2022-02-06 21:00:00,203.0,371.0,21,6,True,False
2022-02-06 22:00:00,324.0,513.0,22,6,True,False
2022-02-06 23:00:00,264.0,546.0,23,6,True,False
2022-02-07 00:00:00,249.0,332.0,0,0,False,False
2022-02-07 01:00:00,136.0,327.0,1,0,False,False
2022-02-07 02:00:00,182.0,222.0,2,0,False,False
2022-02-07 03:00:00,158.0,198.0,3,0,False,False
2022-02-07 04:00:00,35.0,198.0,4,0,False,False
2022-02-07 05:00:00,63.0,212.0,5,0,False,False
2022-02-07 06:00:00,31.0,271.0,6,0,False,False
2022-02-07 07:00:00,37.0,433.0,7,0,False,False
2022-02-07 08:00:00,87.0,518.0,8,0,False,False
2022-02-07 09:00:00,59.0,512.0,9,0,False,False
2022-02-07 10:00:00,107.0,472.0,10,0,False,False
2022-02-07 11:00:00,259.0,394.0,11,0,False,False
2022-02-07 12:00:00,321.0,381.0,12,0,False,False
2022-02-07 13:00:00,326.0,605.0,13,0,False,False
2022-02-07 14:00:00,370.0,542.0,14,0,False,False
2022-02-07 15:00:00,291.0,419.0,15,0,False,False
2022-02-07 16:00:00,70.0,445.0,16,0,False,False
2022-02-07 17:00:00,250.0,440.0,17,0,False,False
2022-02-07 18:00:00,308.0,500.0,18,0,False,False
2022-02-07 19:00:00,188.0,469.0,19,0,False,False
2022-02-07 20:00:00,168.0,455.0,20,0,False,False
2022-02-07 21:00:00,287.0,534.0,21,0,False,False
2022-02-07 22:00:00,374.0,506.0,22,0,False,False
2022-02-07 23:00:00,356.0,612.0,23,0,False,False
2022-02-08 00:00:00,334.0,281.0,0,1,False,False
2022-02-08 01:00:00,159.0,256.0,1,1,False,False
2022-02-08 02:00:00,32.0,239.0,2,1,False,False
2022-02-08 03:00:00,29.0,201.0,3,1,False,False
2022-02-08 04:00:00,27.0,205.0,4,1,False,False
2022-02-08 05:00:00,27.0,209.0,5,1,False,False
2022-02-08 06:00:00,29.0,245.0,6,1,False,False
2022-02-08 07:00:00,80.0,388.0,7,1,False,False
2022-02-08 08:00:00,54.0,550.0,8,1,False,False
2022-02-08 09:00:00,88.0,460.0,9,1,False,False
2022-02-08 10:00:00,195.0,389.0,10,1,False,False
2022-02-08 11:00:00,226.0,446.0,11,1,False,False
2022-02-08 12:00:00,253.0,401.0,12,1,False,False
2022-02-08 13:00:00,301.0,582.0,13,1,False,False
2022-02-08 14:00:00,343.0,656.0,14,1,False,False
2022-02-08 15:00:00,306.0,481.0,15,1,False,False
2022-02-08 16:00:00,340.0,394.0,16,1,False,False
2022-02-08 17:00:00,294.0,379.0,17,1,False,False
2022-02-08 18:00:00,149.0,393.0,18,1,False,False
2022-02-08 19:00:00,88.0,629.0,19,1,False,False
2022-02-08 20:00:00,230.0,528.0,20,1,False,False
2022-02-08 21:00:00,364.0,505.0,21,1,False,False
2022-02-08 22:00:00,358.0,402.0,22,1,False,False
2022-02-08 23:00:00,357.0,573.0,23,1,False,False
2022-02-09 00:00:00,292.0,355.0,0,2,False,False
2022-02-09 01:00:00,189.0,310.0,1,2,False,False
2022-02-09 02:00:00,49.0,251.0,2,2,False,False
2022-02-09 03:00:00,55.0,188.0,3,2,False,False
2022-02-09 04:00:00,49.0,178.0,4,2,False,False
2022-02-09 05:00:00,46.0,208.0,5,2,False,False
2022-02-09 06:00:00,48.0,222.0,6,2,False,False
2022-02-09 07:00:00,90.0,352.0,7,2,False,False
2022-02-09 08:00:00,67.0,565.0,8,2,False,False
2022-02-09 09:00:00,147.0,457.0,9,2,False,False
2022-02-09 10:00:00,231.0,494.0,10,2,False,False
2022-02-09 11:00:00,230.0,487.0,11,2,False,False
2022-02-09 12:00:00,261.0,528.0,12,2,False,False
2022-02-09 13:00:00,348.0,499.0,13,2,False,False
2022-02-09 14:00:00,388.0,566.0,14,2,False,False
2022-02-09 15:00:00,352.0,358.0,15,2,False,False
2022-02-09 16:00:00,334.0,398.0,16,2,False,False
2022-02-09 17:00:00,293.0,405.0,17,2,False,False
2022-02-09 18:00:00,95.0,535.0,18,2,False,False
2022-02-09 19:00:00,121.0,500.0,19,2,False,False
2022-02-09 20:00:00,300.0,436.0,20,2,False,False
2022-02-09 21:00:00,355.0,418.0,21,2,False,False
2022-02-09 22:00:00,358.0,630.0,22,2,False,False
2022-02-09 23:00:00,299.0,661.0,23,2,False,False
2022-02-10 00:00:00,255.0,295.0,0,3,False,False
2022-02-10 01:00:00,102.0,322.0,1,3,False,False
2022-02-10 02:00:00,50.0,210.0,2,3,False,False
2022-02-10 03:00:00,48.0,206.0,3,3,False,False
2022-02-10 04:00:00,80.0,196.0,4,3,False,False
2022-02-10 05:00:00,46.0,235.0,5,3,False,False
2022-02-10 06:00:00,56.0,260.0,6,3,False,False
2022-02-10 07:00:00,57.0,278.0,7,3,False,False
2022-02-10 08:00:00,119.0,384.0,8,3,False,False
2022-02-10 09:00:00,153.0,564.0,9,3,False,False
2022-02-10 10:00:00,222.0,467.0,10,3,False,False
2022-02-10 11:00:00,370.0,481.0,11,3,False,False
2022-02-10 12:00:00,370.0,435.0,12,3,False,False
2022-02-10 13:00:00,378.0,498.0,13,3,False,False
2022-02-10 14:00:00,361.0,549.0,14,3,False,False
2022-02-10 15:00:00,353.0,430.0,15,3,False,False
2022-02-10 16:00:00,266.0,518.0,16,3,False,False
2022-02-10 17:00:00,95.0,486.0,17,3,False,False
2022-02-10 18:00:00,81.0,423.0,18,3,False,False
2022-02-10 19:00:00,175.0,428.0,19,3,False,False
2022-02-10 20:00:00,301.0,543.0,20,3,False,False
2022-02-10 21:00:00,411.0,486.0,21,3,False,False
2022-02-10 22:00:00,376.0,525.0,22,3,False,False
2022-02-10 23:00:00,240.0,546.0,23,3,False,False
2022-02-11 00:00:00,267.0,358.0,0,4,False,False
2022-02-11 01:00:00,122.0,330.0,1,4,False,False
2022-02-11 02:00:00,50.0,213.0,2,4,False,False
2022-02-11 03:00:00,46.0,263.0,3,4,False,False
2022-02-11 04:00:00,44.0,201.0,4,4,False,False
2022-02-11 05:00:00,75.0,288.0,5,4,False,False
2022-02-11 06:00:00,47.0,235.0,6,4,False,False
2022-02-11 07:00:00,50.0,286.0,7,4,False,False
2022-02-11 08:00:00,134.0,412.0,8,4,False,False
2022-02-11 09:00:00,156.0,593.0,9,4,False,False
2022-02-11 10:00:00,234.0,484.0,10,4,False,False
2022-02-11 11:00:00,301.0,437.0,11,4,False,False
2022-02-11 12:00:00,327.0,392.0,12,4,False,False
2022-02-11 13:00:00,383.0,475.0,13,4,False,False
2022-02-11 14:00:00,357.0,626.0,14,4,False,False
2022-02-11 15:00:00,316.0,540.0,15,4,False,False
2022-02-11 16:00:00,339.0,396.0,16,4,False,False
2022-02-11 17:00:00,199.0,379.0,17,4,False,False
2022-02-11 18:00:00,127.0,521.0,18,4,False,False
2022-02-11 19:00:00,173.0,466.0,19,4,False,False
2022-02-11 20:00:00,206.0,599.0,20,4,False,False
2022-02-11 21:00:00,332.0,503.0,21,4,False,False
2022-02-11 22:00:00,381.0,394.0,22,4,False,False
2022-02-11 23:00:00,316.0,481.0,23,4,False,False
2022-02-12 00:00:00,251.0,568.0,0,5,True,False
2022-02-12 01:00:00,123.0,287.0,1,5,True,False
2022-02-12 02:00:00,50.0,228.0,2,5,True,False
2022-02-12 03:00:00,44.0,238.0,3,5,True,False
2022-02-12 04:00:00,43.0,224.0,4,5,True,False
2022-02-12 05:00:00,75.0,192.0,5,5,True,False
2022-02-12 06:00:00,51.0,227.0,6,5,True,False
2022-02-12 07:00:00,50.0,341.0,7,5,True,False
2022-02-12 08:00:00,58.0,383.0,8,5,True,False
2022-02-12 09:00:00,165.0,483.0,9,5,True,False
2022-02-12 10:00:00,149.0,543.0,10,5,True,False
2022-02-12 11:00:00,346.0,423.0,11,5,True,False
2022-02-12 12:00:00,382.0,438.0,12,5,True,False
2022-02-12 13:00:00,435.0,715.0,13,5,True,False
2022-02-12 14:00:00,397.0,472.0,14,5,True,False
2022-02-12 15:00:00,310.0,410.0,15,5,True,False
2022-02-12 16:00:00,325.0,382.0,16,5,True,False
2022-02-12 17:00:00,339.0,432.0,17,5,True,False
2022-02-12 18:00:00,249.0,577.0,18,5,True,False
2022-02-12 19:00:00,217.0,528.0,19,5,True,False
2022-02-12 20:00:00,271.0,431.0,20,5,True,False
2022-02-12 21:00:00,229.0,399.0,21,5,True,False
2022-02-12 22:00:00,287.0,494.0,22,5,True,False
2022-02-12 23:00:00,252.0,435.0,23,5,True,False
2022-02-13 00:00:00,182.0,340.0,0,6,True,False
2022-02-13 01:00:00,110.0,247.0,1,6,True,False
2022-02-13 02:00:00,52.0,213.0,2,6,True,False
2022-02-13 03:00:00,44.0,194.0,3,6,True,False
2022-02-13 04:00:00,43.0,322.0,4,6,True,False
2022-02-13 05:00:00,41.0,221.0,5,6,True,False
