logTime,정읍권_정읍시 마곡(배) 유량 금일적산차(46951),weekday,hour,is_holiday,is_weekend,month,정읍시_마곡(배) 1소블록 유량적산차(48419),정읍시_마곡(배) 2소블록 유량적산차(48423),정읍시_마곡(배) 3소블록 유량적산차(48427),정읍시_마곡(배) 4소블록 유량적산차(48431),정읍시_마곡(배) 5소블록 유량적산차(48435),정읍시_마곡(배) 7소블록 유량적산차(48443),정읍시_마곡(배) 8소블록 유량적산차(48447),정읍시_마곡(배) 9소블록 유량적산차(48451),목련_구간사용량(㎥),삼화그린_구간사용량(㎥),수성주공3_구간사용량(㎥),제일_구간사용량(㎥),한국원자력_구간사용량(㎥)
2025-05-19 03:00:00,272.0,0,3,0,0,5,16.0,3.0,95.0,50.0,29.0,15.0,15.0,17.0,0.96,0.0,0.0,5.86,3.6
2025-05-19 04:00:00,195.0,0,4,0,0,5,14.0,2.0,9.0,50.0,31.0,14.0,18.0,15.0,0.99,0.0,0.0,4.52,3.5
2025-05-19 05:00:00,251.0,0,5,0,0,5,15.0,3.0,12.0,55.0,39.0,18.0,39.0,17.0,1.23,0.0,0.0,4.31,3.4
2025-05-19 06:00:00,314.0,0,6,0,0,5,15.0,5.0,23.0,76.0,45.0,24.0,39.0,24.0,3.83,0.0,0.0,4.53,3.5
2025-05-19 07:00:00,570.0,0,7,0,0,5,16.0,7.0,43.0,125.0,62.0,33.0,26.0,29.0,6.58,0.0,27.5,4.59,8.2
2025-05-19 08:00:00,812.0,0,8,0,0,5,33.0,8.0,51.5,132.0,84.0,43.0,52.0,42.0,7.44,0.0,0.0,10.66,14.1
2025-05-19 09:00:00,796.0,0,9,0,0,5,49.0,8.0,60.0,149.0,78.0,46.0,104.0,46.0,5.44,0.0,26.96,15.04,5.5
2025-05-19 10:00:00,737.0,0,10,0,0,5,53.0,7.0,42.0,120.0,115.0,45.0,62.0,46.0,3.98,0.0,0.51,16.89,5.6
2025-05-19 11:00:00,724.0,0,11,0,0,5,58.0,6.0,44.0,116.0,96.0,40.0,35.0,50.0,4.88,0.0,0.0,15.0,5.1
2025-05-19 12:00:00,582.0,0,12,0,0,5,65.0,5.0,124.0,106.0,68.0,37.0,34.0,44.0,3.51,0.0,0.0,11.32,4.4
2025-05-19 13:00:00,540.0,0,13,0,0,5,72.0,7.0,42.0,117.0,97.0,41.0,38.0,47.0,3.74,0.0,0.0,10.65,4.5
2025-05-19 14:00:00,788.0,0,14,0,0,5,62.0,6.0,53.0,183.0,117.0,38.0,46.0,66.0,4.11,24.5,23.42,9.91,4.7
2025-05-19 15:00:00,714.0,0,15,0,0,5,58.0,5.0,40.0,140.0,64.0,34.0,33.0,67.5,3.4,62.3,0.0,10.41,12.9
2025-05-19 16:00:00,780.0,0,16,0,0,5,56.0,6.0,124.0,101.0,81.0,33.0,33.0,69.0,3.13,62.2,0.0,9.32,4.3
2025-05-19 17:00:00,586.0,0,17,0,0,5,51.0,5.0,46.0,106.0,65.0,35.0,74.0,70.5,4.72,51.1,0.0,8.14,4.0
2025-05-19 18:00:00,583.0,0,18,0,0,5,43.0,7.0,62.0,124.0,77.0,43.0,95.0,72.0,5.6,0.0,0.0,9.31,4.2
2025-05-19 19:00:00,691.0,0,19,0,0,5,32.0,9.0,76.0,165.0,71.5,47.0,63.0,72.0,6.69,0.0,26.68,11.69,3.8
2025-05-19 20:00:00,867.0,0,20,0,0,5,48.0,8.0,78.33333333333333,174.0,66.0,49.0,61.0,72.0,6.89,0.0,0.0,15.12,3.9
2025-05-19 21:00:00,853.0,0,21,0,0,5,44.0,6.0,80.66666666666667,179.0,60.0,42.0,79.0,52.0,6.8,0.0,0.0,17.42,3.6
2025-05-19 22:00:00,704.0,0,22,0,0,5,24.0,5.0,83.0,162.0,53.0,36.0,95.0,30.0,4.59,0.0,26.81,19.73,4.1
2025-05-19 23:00:00,418.0,0,23,0,0,5,21.0,5.0,51.0,112.0,42.0,29.0,39.0,25.0,2.91,0.0,0.0,18.29,4.0
2025-05-20 00:00:00,300.0,1,0,0,0,5,20.0,3.0,35.0,93.0,41.0,21.0,20.0,21.0,2.2,0.0,0.0,15.02,4.2
2025-05-20 01:00:00,300.0,1,1,0,0,5,17.0,2.0,20.0,70.0,34.0,18.0,18.0,18.0,1.69,0.0,0.0,11.36,3.9
2025-05-20 02:00:00,369.0,1,2,0,0,5,20.0,3.0,13.0,55.0,33.0,14.0,16.0,15.0,0.91,0.0,0.0,6.55,3.8
2025-05-20 03:00:00,372.0,1,3,0,0,5,25.0,2.0,10.0,50.0,30.0,13.0,16.0,16.0,0.69,0.0,0.0,5.85,3.8
2025-05-20 04:00:00,364.0,1,4,0,0,5,22.0,3.0,8.0,47.0,35.0,11.0,15.0,14.0,0.67,0.0,0.0,4.88,4.0
2025-05-20 05:00:00,369.0,1,5,0,0,5,21.0,3.0,14.0,50.0,40.0,14.0,21.0,15.0,1.01,0.0,0.0,3.85,3.6
2025-05-20 06:00:00,414.0,1,6,0,0,5,20.0,5.0,125.0,98.0,56.0,25.0,24.0,21.0,2.77,0.0,25.85,3.83,3.7
2025-05-20 07:00:00,467.0,1,7,0,0,5,22.0,6.0,46.0,101.0,120.0,36.0,27.0,27.0,6.775764705882354,0.0,0.0,3.82,4.3
2025-05-20 08:00:00,704.0,1,8,0,0,5,34.0,10.0,52.0,131.0,85.0,47.0,97.0,39.0,10.781529411764707,0.0,0.0,9.8,4.1
2025-05-20 09:00:00,848.0,1,9,0,0,5,52.0,6.0,58.0,184.0,78.0,50.0,110.0,44.0,14.78729411764706,0.0,26.93,14.67,4.7
2025-05-20 10:00:00,767.0,1,10,0,0,5,55.0,7.0,53.0,176.0,71.0,50.0,54.0,45.0,18.793058823529414,0.0,0.0,15.29,19.6
2025-05-20 11:00:00,766.0,1,11,0,0,5,60.0,7.0,121.0,115.0,74.0,42.0,46.0,64.0,22.798823529411766,0.0,0.0,15.84,10.0
2025-05-20 12:00:00,703.0,1,12,0,0,5,63.0,6.0,42.0,134.0,73.0,42.0,36.0,48.0,26.80458823529412,0.0,26.45,12.78,5.2
2025-05-20 13:00:00,730.0,1,13,0,0,5,62.0,7.0,44.0,118.0,127.0,38.0,38.0,55.0,30.810352941176472,11.02909090909091,32.16045871559633,23.125687203791465,9.808955223880599
2025-05-20 14:00:00,728.0,1,14,0,0,5,60.0,6.0,53.0,110.0,87.0,34.0,41.0,52.0,34.81611764705883,22.05818181818182,37.87091743119266,33.471374407582935,14.417910447761194
2025-05-20 15:00:00,573.0,1,15,0,0,5,68.0,7.0,46.0,103.0,58.0,33.0,56.0,49.0,38.82188235294118,33.087272727272726,43.58137614678899,43.8170616113744,19.026865671641794
2025-05-20 16:00:00,570.0,1,16,0,0,5,61.0,7.0,43.0,100.0,63.0,35.0,87.0,46.0,42.82764705882354,44.11636363636364,49.291834862385315,54.16274881516587,23.63582089552239
2025-05-20 17:00:00,599.0,1,17,0,0,5,57.0,7.0,52.0,155.0,65.0,38.0,33.0,43.0,46.83341176470589,55.14545454545454,55.002293577981646,64.50843601895733,28.244776119402985
2025-05-20 18:00:00,735.0,1,18,0,0,5,55.0,9.0,61.0,156.0,77.0,46.0,37.0,45.0,50.83917647058824,66.17454545454545,60.71275229357798,74.8541232227488,32.853731343283584
2025-05-20 19:00:00,892.0,1,19,0,0,5,43.0,10.0,70.5,149.0,80.0,56.0,51.0,47.0,54.8449411764706,77.20363636363636,66.42321100917431,85.19981042654027,37.462686567164184
2025-05-20 20:00:00,838.0,1,20,0,0,5,32.0,9.0,80.0,176.0,117.0,55.0,87.0,47.0,58.85070588235295,88.23272727272727,72.13366972477064,95.54549763033174,42.07164179104478
2025-05-20 21:00:00,834.0,1,21,0,0,5,25.0,7.0,102.0,149.0,84.0,52.0,110.0,43.0,62.856470588235304,99.26181818181819,77.84412844036697,105.8911848341232,46.68059701492538
2025-05-20 22:00:00,613.0,1,22,0,0,5,22.0,5.0,110.5,148.0,53.0,44.0,54.0,35.0,66.86223529411765,110.29090909090908,83.5545871559633,116.23687203791467,51.289552238805975
2025-05-20 23:00:00,515.0,1,23,0,0,5,17.0,5.0,119.0,149.0,42.0,34.0,53.0,26.0,70.86800000000001,121.32,89.26504587155962,126.58255924170614,55.898507462686574
2025-05-21 00:00:00,366.0,2,0,0,0,5,15.0,4.0,67.0,128.0,41.0,24.0,20.0,26.0,74.87376470588235,132.3490909090909,94.97550458715597,136.9282464454976,60.50746268656717
2025-05-21 01:00:00,366.0,2,1,0,0,5,11.0,3.0,23.0,131.0,32.0,18.0,83.0,19.0,78.87952941176471,143.37818181818182,100.68596330275228,147.27393364928906,65.11641791044777
2025-05-21 02:00:00,401.0,2,2,0,0,5,10.0,2.0,16.0,61.0,32.0,17.0,26.0,17.0,82.88529411764706,154.40727272727273,106.39642201834862,157.61962085308053,69.72537313432836
2025-05-21 03:00:00,260.0,2,3,0,0,5,16.0,3.0,10.0,50.0,33.0,14.0,16.0,15.0,86.89105882352942,165.43636363636364,112.10688073394495,167.965308056872,74.33432835820896
2025-05-21 04:00:00,187.0,2,4,0,0,5,19.0,2.0,9.0,45.0,29.0,13.0,15.0,15.0,90.89682352941178,176.46545454545455,117.81733944954128,178.31099526066347,78.94328358208956
2025-05-21 05:00:00,220.0,2,5,0,0,5,20.0,3.0,15.0,53.0,36.0,16.0,18.0,15.0,94.90258823529412,187.49454545454546,123.52779816513761,188.65668246445495,83.55223880597016
2025-05-21 06:00:00,363.0,2,6,0,0,5,19.0,7.0,28.0,78.0,44.0,25.0,25.0,22.0,98.90835294117647,198.52363636363637,129.23825688073393,199.0023696682464,88.16119402985076
2025-05-21 07:00:00,627.0,2,7,0,0,5,22.0,7.0,48.0,134.0,65.0,36.0,28.0,27.0,102.91411764705883,209.55272727272728,134.94871559633026,209.34805687203786,92.77014925373135
2025-05-21 08:00:00,874.0,2,8,0,0,5,35.0,9.0,65.0,135.0,82.0,49.0,34.0,39.0,106.91988235294119,220.58181818181816,140.6591743119266,219.69374407582933,97.37910447761195
2025-05-21 09:00:00,871.0,2,9,0,0,5,50.0,8.0,82.0,167.0,99.0,52.0,99.0,44.0,110.92564705882354,231.61090909090908,146.36963302752292,230.0394312796208,101.98805970149255
2025-05-21 10:00:00,837.0,2,10,0,0,5,51.0,7.0,103.0,166.0,102.0,45.0,76.0,45.0,114.93141176470589,242.64,152.08009174311925,240.38511848341227,106.59701492537314
2025-05-21 11:00:00,739.0,2,11,0,0,5,58.0,7.0,48.0,117.0,100.0,43.0,43.0,58.0,118.93717647058824,253.6690909090909,157.7905504587156,250.73080568720374,111.20597014925374
2025-05-21 12:00:00,743.0,2,12,0,0,5,60.0,7.0,45.0,107.0,105.0,42.0,35.0,79.0,122.9429411764706,264.6981818181818,163.50100917431192,261.0764928909952,115.81492537313434
2025-05-21 13:00:00,769.0,2,13,0,0,5,60.0,7.0,49.0,115.0,102.0,42.0,37.0,76.0,126.94870588235295,275.72727272727275,169.21146788990822,271.42218009478665,120.42388059701494
2025-05-21 14:00:00,623.0,2,14,0,0,5,57.0,7.0,58.0,120.0,99.0,43.0,55.0,73.0,130.95447058823532,286.75636363636363,174.92192660550455,281.7678672985781,125.03283582089554
2025-05-21 15:00:00,609.0,2,15,0,0,5,50.0,7.0,108.0,126.0,104.0,36.0,54.0,70.0,134.96023529411767,297.7854545454545,180.63238532110088,292.1135545023696,129.6417910447761
2025-05-21 16:00:00,587.0,2,16,0,0,5,43.0,7.0,56.0,111.0,101.5,32.0,49.0,36.0,138.96600000000004,308.81454545454545,186.34284403669722,302.45924170616104,134.2507462686567
2025-05-21 17:00:00,763.0,2,17,0,0,5,35.0,7.0,43.0,179.0,99.0,37.0,99.0,36.0,142.97176470588238,319.84363636363634,192.05330275229355,312.8049289099525,138.8597014925373
2025-05-21 18:00:00,792.0,2,18,0,0,5,36.0,9.0,62.0,129.0,106.0,47.0,40.0,42.0,146.97752941176472,330.8727272727273,197.76376146788988,323.150616113744,143.4686567164179
2025-05-21 19:00:00,792.0,2,19,0,0,5,33.0,8.0,81.0,176.0,106.0,49.0,39.0,44.0,150.9832941176471,341.90181818181816,203.4742201834862,333.4963033175354,148.0776119402985
2025-05-21 20:00:00,814.0,2,20,0,0,5,32.0,7.0,86.0,151.0,101.0,48.0,61.0,44.0,154.98905882352943,352.9309090909091,209.18467889908254,343.8419905213269,152.6865671641791
2025-05-21 21:00:00,782.0,2,21,0,0,5,27.0,7.0,81.5,148.0,96.0,48.0,107.0,43.0,158.9948235294118,363.96,214.89513761467887,354.18767772511836,157.2955223880597
2025-05-21 22:00:00,600.0,2,22,0,0,5,24.0,5.0,77.0,172.0,84.5,36.0,55.0,34.0,163.00058823529415,374.9890909090909,220.6055963302752,364.53336492890986,161.9044776119403
2025-05-21 23:00:00,592.0,2,23,0,0,5,17.0,5.0,56.5,155.0,73.0,31.0,25.0,25.0,167.0063529411765,386.0181818181818,226.31605504587154,374.8790521327013,166.5134328358209
2025-05-22 00:00:00,555.0,3,0,0,0,5,16.0,3.0,36.0,115.0,71.0,23.0,44.0,21.0,171.01211764705886,397.04727272727274,232.02651376146787,385.22473933649275,171.1223880597015
2025-05-22 01:00:00,555.0,3,1,0,0,5,14.0,2.0,22.0,74.0,66.0,20.0,40.0,17.0,175.0178823529412,408.0763636363636,237.7369724770642,395.57042654028425,175.7313432835821
2025-05-22 02:00:00,256.0,3,2,0,0,5,20.0,3.0,13.0,56.0,62.0,15.0,21.0,16.0,179.02364705882357,419.10545454545456,243.44743119266053,405.9161137440757,180.34029850746268
2025-05-22 03:00:00,221.0,3,3,0,0,5,19.0,2.0,10.0,49.0,61.0,11.0,16.0,14.0,183.0294117647059,430.13454545454545,249.15788990825686,416.2618009478672,184.94925373134328
2025-05-22 04:00:00,227.0,3,4,0,0,5,19.0,3.0,10.0,48.0,65.0,13.0,17.0,13.0,187.03517647058825,441.16363636363633,254.8683486238532,426.60748815165863,189.55820895522388
2025-05-22 05:00:00,304.0,3,5,0,0,5,18.0,3.0,15.0,53.0,68.0,15.0,84.0,16.0,191.04094117647062,452.19272727272727,260.5788073394495,436.9531753554501,194.16716417910447
2025-05-22 06:00:00,345.0,3,6,0,0,5,19.0,5.0,26.0,91.0,82.0,24.0,25.0,20.0,195.04670588235297,463.22181818181815,266.28926605504586,447.29886255924157,198.77611940298507
2025-05-22 07:00:00,693.0,3,7,0,0,5,21.0,7.0,122.0,106.0,102.0,38.0,27.0,27.0,199.05247058823534,474.2509090909091,271.99972477064216,457.644549763033,203.38507462686567
2025-05-22 08:00:00,739.0,3,8,0,0,5,37.0,8.0,70.0,131.0,112.0,49.0,34.0,38.0,203.05823529411768,485.28,277.7101834862385,467.9902369668245,207.99402985074627
2025-05-22 09:00:00,954.0,3,9,0,0,5,52.0,8.0,58.5,157.0,95.0,53.0,85.0,48.0,207.06400000000002,496.3090909090909,283.4206422018348,478.33592417061595,212.60298507462687
2025-05-22 10:00:00,729.0,3,10,0,0,5,54.0,7.0,47.0,121.0,78.0,45.0,81.0,49.0,211.0697647058824,507.3381818181818,289.1311009174312,488.68161137440745,217.21194029850747
2025-05-22 11:00:00,785.0,3,11,0,0,5,57.0,6.0,49.0,192.0,95.0,43.0,34.0,56.0,215.07552941176473,518.3672727272727,294.8415596330275,499.0272985781989,221.82089552238807
2025-05-22 12:00:00,713.0,3,12,0,0,5,63.0,8.0,43.0,106.0,90.0,41.0,43.0,62.0,219.0812941176471,529.3963636363636,300.55201834862385,509.3729857819904,226.42985074626867
2025-05-22 13:00:00,774.0,3,13,0,0,5,62.0,6.0,41.0,134.0,103.0,41.0,41.0,59.0,223.08705882352945,540.4254545454545,306.26247706422015,519.7186729857818,231.03880597014927
2025-05-22 14:00:00,840.0,3,14,0,0,5,59.0,6.0,41.5,113.0,95.0,34.0,44.0,56.0,227.0928235294118,551.4545454545455,311.97293577981645,530.0643601895733,235.64776119402987
2025-05-22 15:00:00,743.0,3,15,0,0,5,61.0,6.0,42.0,99.0,92.0,37.0,62.0,53.0,231.09858823529416,562.4836363636364,317.6833944954128,540.4100473933647,240.25671641791047
2025-05-22 16:00:00,654.0,3,16,0,0,5,53.0,7.0,38.0,100.0,87.0,34.0,46.0,50.0,235.1043529411765,573.5127272727273,323.3938532110091,550.7557345971562,244.86567164179107
2025-05-22 17:00:00,524.0,3,17,0,0,5,51.0,6.0,49.0,101.0,92.0,35.0,51.0,41.0,239.11011764705887,584.5418181818181,329.1043119266055,561.1014218009477,249.47462686567164
2025-05-22 18:00:00,682.0,3,18,0,0,5,45.0,7.0,124.0,149.0,93.5,43.0,46.0,44.0,243.1158823529412,595.570909090909,334.8147706422018,571.4471090047392,254.08358208955224
2025-05-22 19:00:00,668.0,3,19,0,0,5,34.0,9.0,118.0,154.0,95.0,53.0,37.0,44.0,247.12164705882356,606.6,340.52522935779814,581.7927962085306,258.69253731343287
2025-05-22 20:00:00,767.0,3,20,0,0,5,30.0,7.0,85.0,183.0,94.0,54.0,39.0,44.0,251.12741176470593,0.0,346.23568807339444,592.1384834123221,263.30149253731344
2025-05-22 21:00:00,850.0,3,21,0,0,5,28.0,7.0,77.5,181.0,89.0,50.0,46.0,41.0,255.13317647058827,0.0,351.9461467889908,602.4841706161136,267.91044776119406
2025-05-22 22:00:00,636.0,3,22,0,0,5,23.0,5.0,70.0,132.0,75.0,42.0,31.0,33.0,259.1389411764706,0.0,357.6566055045871,612.829857819905,272.51940298507463
2025-05-22 23:00:00,518.0,3,23,0,0,5,19.0,5.0,51.5,118.0,97.0,31.0,35.0,26.0,263.1447058823529,0.0,363.36706422018347,623.1755450236965,277.12835820895526
2025-05-23 00:00:00,398.0,4,0,0,0,5,17.0,3.0,33.0,91.0,97.0,22.0,58.0,21.0,267.1504705882353,0.0,369.07752293577977,633.521232227488,281.73731343283583
2025-05-23 01:00:00,398.0,4,1,0,0,5,17.0,3.0,24.0,69.0,61.0,20.0,18.0,19.0,271.15623529411766,0.0,374.7879816513761,643.8669194312795,286.3462686567164
2025-05-23 02:00:00,248.0,4,2,0,0,5,22.0,3.0,15.0,58.0,58.0,18.0,17.0,17.0,275.16200000000003,0.0,380.49844036697243,654.2126066350709,290.95522388059703
2025-05-23 03:00:00,324.0,4,3,0,0,5,23.0,2.0,13.0,53.0,57.0,14.0,16.0,17.0,279.16776470588235,0.0,386.2088990825688,664.5582938388624,295.5641791044776
2025-05-23 04:00:00,423.0,4,4,0,0,5,20.0,3.0,15.0,72.0,60.0,14.0,22.0,16.0,283.1735294117647,0.0,391.9193577981651,674.9039810426539,300.17313432835823
2025-05-23 05:00:00,357.0,4,5,0,0,5,19.0,3.0,15.0,48.0,67.0,18.0,38.0,17.0,287.1792941176471,0.0,397.6298165137614,685.2496682464453,304.7820895522388
2025-05-23 06:00:00,406.0,4,6,0,0,5,19.0,6.0,103.0,74.0,75.0,24.0,36.0,22.0,291.1850588235294,0.0,403.34027522935776,695.5953554502368,309.39104477611943
2025-05-23 07:00:00,484.0,4,7,0,0,5,24.0,8.0,46.0,137.0,90.0,37.0,55.0,29.0,295.1908235294118,0.0,409.05073394495406,705.9410426540283,314.0
2025-05-23 08:00:00,722.0,4,8,0,0,5,31.0,7.0,69.0,174.0,109.0,47.0,38.0,38.0,299.19658823529414,0.0,414.7611926605504,716.2867298578198,27.2
2025-05-23 09:00:00,820.0,4,9,0,0,5,57.0,8.0,57.5,153.0,80.0,48.0,42.0,46.0,303.20235294117646,0.0,420.4716513761467,726.6324170616111,4.2
2025-05-23 10:00:00,745.0,4,10,0,0,5,67.0,6.0,46.0,119.0,91.0,44.0,54.0,46.0,307.2081176470588,0.0,426.1821100917431,736.9781042654026,5.4
2025-05-23 11:00:00,737.0,4,11,0,0,5,53.0,7.0,43.0,109.0,116.0,41.0,64.0,52.0,311.2138823529412,0.0,431.8925688073394,747.3237914691941,4.0
2025-05-23 12:00:00,838.0,4,12,0,0,5,56.0,7.0,43.5,110.0,72.0,47.0,107.0,61.0,315.21964705882357,14.5,437.60302752293575,757.6694786729855,4.4
2025-05-23 13:00:00,832.0,4,13,0,0,5,59.0,8.0,44.0,136.0,81.0,44.0,106.0,55.25,319.2254117647059,61.8,443.31348623853205,768.015165876777,8.263157894736842
2025-05-23 14:00:00,767.0,4,14,0,0,5,54.0,6.0,58.0,114.0,77.0,37.0,59.0,49.5,323.23117647058825,61.8,449.0239449541284,778.3608530805685,12.126315789473683
2025-05-23 15:00:00,718.0,4,15,0,0,5,57.0,7.0,47.0,96.0,75.0,41.0,39.0,43.75,327.2369411764706,57.5,454.7344036697247,788.70654028436,15.989473684210525
2025-05-23 16:00:00,477.0,4,16,0,0,5,57.0,6.0,43.0,90.0,62.0,31.0,82.0,38.0,331.24270588235294,0.0,460.4448623853211,799.0522274881514,19.852631578947367
2025-05-23 17:00:00,560.0,4,17,0,0,5,62.0,7.0,51.0,127.0,69.0,36.0,102.0,44.0,335.2484705882353,0.0,466.1553211009174,809.3979146919429,23.71578947368421
2025-05-23 18:00:00,741.0,4,18,0,0,5,56.0,7.0,109.0,191.0,74.0,43.0,112.0,44.0,339.2542352941177,0.0,471.86577981651374,819.7436018957344,27.578947368421048
2025-05-23 19:00:00,906.0,4,19,0,0,5,45.0,10.0,119.0,137.0,72.5,50.0,108.0,44.0,343.26,0.0,477.57623853211004,830.0892890995258,31.44210526315789
2025-05-23 20:00:00,822.0,4,20,0,0,5,36.0,7.0,77.0,161.0,71.0,52.0,104.0,46.0,6.93,0.0,483.2866972477064,840.4349763033173,35.305263157894736
2025-05-23 21:00:00,899.0,4,21,0,0,5,28.0,7.0,71.66666666666667,233.0,64.0,42.0,100.0,40.0,5.5,0.0,488.9971559633027,850.7806635071088,39.16842105263157
2025-05-23 22:00:00,740.0,4,22,0,0,5,21.0,5.0,66.33333333333333,133.0,50.0,36.0,97.0,34.0,4.53,0.0,494.707614678899,861.1263507109003,43.031578947368416
2025-05-23 23:00:00,426.0,4,23,0,0,5,20.0,5.0,61.0,109.0,45.0,30.0,50.0,27.0,3.98,0.0,500.41807339449537,871.4720379146917,46.89473684210526
2025-05-24 00:00:00,317.0,5,0,0,1,5,18.0,4.0,36.0,95.0,42.0,28.0,21.0,23.0,2.7,0.0,506.12853211009167,881.8177251184832,50.7578947368421
2025-05-24 01:00:00,317.0,5,1,0,1,5,14.0,3.0,23.0,74.0,36.0,19.0,21.0,18.0,6.097894736842106,0.0,511.83899082568803,892.1634123222747,54.62105263157894
2025-05-24 02:00:00,418.0,5,2,0,1,5,13.0,3.0,18.0,84.0,35.0,15.0,17.0,16.0,9.495789473684212,0.0,517.5494495412844,902.509099526066,58.484210526315785
2025-05-24 03:00:00,302.0,5,3,0,1,5,12.0,2.0,14.0,50.0,31.0,12.0,15.0,15.0,12.893684210526317,0.0,523.2599082568807,912.8547867298576,62.34736842105262
2025-05-24 04:00:00,195.0,5,4,0,1,5,13.0,3.0,12.0,53.0,32.0,12.0,16.0,15.0,16.29157894736842,0.0,528.970366972477,923.200473933649,66.21052631578947
2025-05-24 05:00:00,214.0,5,5,0,1,5,12.0,4.0,14.0,53.0,40.0,14.0,18.0,17.0,19.689473684210526,0.0,534.6808256880734,933.5461611374405,70.07368421052631
2025-05-24 06:00:00,312.0,5,6,0,1,5,12.0,6.0,54.0,53.0,77.0,21.0,23.0,21.0,23.08736842105263,0.0,540.3912844036697,943.8918483412319,73.93684210526315
2025-05-24 07:00:00,543.0,5,7,0,1,5,17.0,7.0,83.0,67.0,91.0,32.0,24.0,26.0,26.485263157894735,0.0,546.1017431192661,954.2375355450234,77.8
2025-05-24 08:00:00,575.0,5,8,0,1,5,18.0,8.0,43.0,83.0,71.0,42.0,35.0,34.0,29.883157894736843,0.0,551.8122018348624,964.5832227488149,3.5
2025-05-24 09:00:00,654.0,5,9,0,1,5,19.0,8.0,52.0,128.0,76.0,49.0,29.0,42.0,33.28105263157895,0.0,557.5226605504587,974.9289099526063,3.7
2025-05-24 10:00:00,811.0,5,10,0,1,5,17.0,9.0,55.5,120.0,76.5,48.0,49.0,48.0,36.678947368421056,0.0,563.233119266055,985.2745971563978,3.6
2025-05-24 11:00:00,522.0,5,11,0,1,5,18.0,8.0,59.0,139.0,77.0,45.0,53.0,47.0,40.07684210526316,0.0,568.9435779816514,995.6202843601893,3.6
2025-05-24 12:00:00,658.0,5,12,0,1,5,16.0,6.0,54.5,191.0,65.0,43.0,77.0,43.0,43.474736842105266,0.0,574.6540366972478,1005.9659715639808,3.6
2025-05-24 13:00:00,654.0,5,13,0,1,5,16.0,5.0,50.0,116.0,132.0,40.0,35.0,44.0,46.87263157894737,0.0,580.364495412844,1016.3116587677722,7.1947368421052635
2025-05-24 14:00:00,655.0,5,14,0,1,5,18.0,6.0,53.0,116.0,62.0,39.0,36.0,84.0,50.270526315789475,48.8,586.0749541284404,1026.6573459715637,10.789473684210527
2025-05-24 15:00:00,696.0,5,15,0,1,5,15.0,6.0,45.0,121.0,69.0,37.0,37.0,79.66666666666667,53.66842105263159,61.9,591.7854128440367,1037.003033175355,14.38421052631579
2025-05-24 16:00:00,700.0,5,16,0,1,5,16.0,6.0,43.0,190.0,62.0,35.0,28.0,75.33333333333333,57.06631578947369,62.2,597.495871559633,1047.3487203791467,17.978947368421053
2025-05-24 17:00:00,711.0,5,17,0,1,5,11.0,6.0,54.5,111.0,66.0,37.0,27.0,71.0,60.464210526315796,35.3,603.2063302752293,1057.694407582938,21.57368421052632
2025-05-24 18:00:00,472.0,5,18,0,1,5,15.0,7.0,66.0,121.0,69.0,45.0,35.0,40.0,63.8621052631579,0.0,608.9167889908257,1068.0400947867295,25.168421052631583
2025-05-24 19:00:00,519.0,5,19,0,1,5,13.0,9.0,70.0,158.0,65.0,49.0,36.0,46.0,67.26,7.440366972477065,614.627247706422,1078.385781990521,28.763157894736846
2025-05-24 20:00:00,806.0,5,20,0,1,5,12.0,8.0,69.0,126.0,125.0,49.0,43.0,44.0,5.47,14.88073394495413,620.3377064220183,1088.7314691943125,32.357894736842105
2025-05-24 21:00:00,697.0,5,21,0,1,5,9.0,6.0,68.0,134.0,65.0,44.0,103.0,42.0,5.38,22.321100917431195,626.0481651376147,1099.077156398104,35.95263157894737
2025-05-24 22:00:00,688.0,5,22,0,1,5,7.0,6.0,63.0,142.0,70.0,33.0,103.0,34.0,4.09,29.76146788990826,631.758623853211,1109.4228436018955,39.54736842105264
2025-05-24 23:00:00,520.0,5,23,0,1,5,7.0,5.0,47.5,113.0,41.0,28.0,103.0,26.0,3.55,37.201834862385326,637.4690825688074,1119.7685308056869,43.1421052631579
2025-05-25 00:00:00,355.0,6,0,0,1,5,7.0,4.0,32.0,91.0,39.0,28.0,85.0,23.0,2.21,44.64220183486239,643.1795412844036,1130.1142180094785,46.736842105263165
2025-05-25 01:00:00,355.0,6,1,0,1,5,6.0,3.0,24.0,72.0,37.0,21.0,22.0,20.0,5.914757281553398,52.082568807339456,648.89,1140.4599052132698,50.33157894736843
2025-05-25 02:00:00,236.0,6,2,0,1,5,6.0,3.0,17.0,64.0,33.0,18.0,16.0,18.0,9.619514563106797,59.52293577981652,0.0,1150.8055924170612,53.92631578947369
2025-05-25 03:00:00,363.0,6,3,0,1,5,6.0,2.0,14.0,50.0,30.0,17.0,15.0,17.0,13.324271844660196,66.96330275229359,0.0,1161.1512796208528,57.521052631578954
2025-05-25 04:00:00,335.0,6,4,0,1,5,5.0,3.0,11.0,45.0,29.0,18.0,15.0,16.0,17.029029126213594,74.40366972477065,0.0,1171.4969668246442,61.11578947368422
2025-05-25 05:00:00,195.0,6,5,0,1,5,4.0,3.0,14.0,51.0,35.0,19.0,16.0,18.0,20.733786407766992,81.84403669724772,0.0,1181.8426540284356,64.71052631578948
